,1stFlrSF,2ndFlrSF,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Electrical,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GrLivArea,HalfBath,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MoSold,Neighborhood,OpenPorchSF,OverallCond,OverallQual,PavedDrive,RoofStyle,SaleCondition,SaleType,ScreenPorch,TotRmsAbvGrd,TotalBsmtSF,WoodDeckSF,YearBuilt,YrSold,HasGarage,GarageYearDiff,IsRemod,RemodYearDiff,SalePrice
693,1073,0,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1073.0,Y,Norm,SBrkr,112,TA,TA,MetalSd,MetalSd,None,None,0,BrkTil,1,Typ,326.0,1.0,TA,Unf,TA,Detchd,1073,0,GasA,Ex,1Story,1,TA,Lvl,Sev,5400,Corner,60.0,Reg,30,RL,0.0,None,None,12,OldTown,0,6,5,Y,Gable,Abnorml,WD,0,4,1073.0,0,1921,2006,1,47.0,1,47,108480
694,1067,472,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,927.0,Y,Norm,SBrkr,0,Fa,TA,Wd Sdng,Wd Sdng,MnPrv,None,0,BrkTil,1,Typ,576.0,2.0,TA,Unf,TA,Detchd,1539,1,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,6120,Corner,51.0,Reg,50,RM,0.0,None,None,4,BrkSide,0,6,5,Y,Gable,Normal,WD,0,5,927.0,112,1936,2009,1,59.0,1,14,141500
695,1137,0,None,2,1Fam,Gd,No,980.0,40.0,GLQ,LwQ,1.0,0.0,Gd,92.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,TA,1,CBlock,2,Typ,551.0,2.0,TA,Unf,TA,Attchd,1137,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,13811,Inside,54.0,IR1,20,RL,72.0,BrkFace,None,7,Timber,0,6,6,Y,Gable,Normal,WD,0,5,1112.0,125,1987,2006,1,0.0,0,0,176000
696,616,0,None,2,1Fam,TA,No,616.0,0.0,LwQ,Unf,0.0,0.0,TA,0.0,Y,Norm,SBrkr,129,TA,TA,Wd Sdng,Wd Shng,None,None,0,CBlock,1,Typ,205.0,1.0,TA,Unf,TA,Detchd,616,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,6000,Inside,50.0,Reg,30,RM,0.0,None,None,6,BrkSide,0,7,5,Y,Gable,Normal,WD,0,4,616.0,0,1921,2006,1,0.0,1,29,89000
697,1148,0,None,2,1Fam,Gd,Mn,210.0,551.0,LwQ,ALQ,0.0,1.0,Ex,219.0,Y,Norm,FuseA,0,TA,TA,Wd Sdng,Wd Sdng,None,None,0,PConc,1,Typ,308.0,1.0,TA,Unf,TA,Detchd,1148,0,GasA,Fa,1Story,1,TA,Lvl,Gtl,6420,Inside,57.0,IR1,20,RL,0.0,None,None,9,Edwards,0,7,5,Y,Gable,Normal,WD,0,6,980.0,0,1952,2006,1,0.0,0,0,123500
698,894,0,None,3,1Fam,TA,No,553.0,117.0,GLQ,BLQ,1.0,0.0,TA,224.0,Y,RRAe,SBrkr,0,Gd,TA,MetalSd,MetalSd,MnPrv,Gd,1,CBlock,1,Typ,336.0,1.0,TA,Unf,TA,Detchd,894,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8450,Inside,65.0,Reg,20,RL,0.0,None,None,4,Sawyer,144,8,5,Y,Gable,Normal,WD,0,5,894.0,416,1965,2010,1,8.0,1,44,138500
699,1391,0,Pave,2,TwnhsE,TA,Mn,16.0,0.0,GLQ,Unf,0.0,0.0,Gd,1375.0,Y,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,None,None,0,PConc,2,Typ,530.0,2.0,TA,RFn,TA,Attchd,1391,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4282,Inside,59.0,IR2,120,FV,0.0,None,None,7,Somerst,158,5,7,Y,Gable,Normal,WD,0,5,1391.0,156,2004,2008,1,0.0,0,0,196000
700,1800,0,None,3,1Fam,TA,Gd,1274.0,0.0,GLQ,Unf,1.0,0.0,Ex,526.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,765.0,3.0,TA,Fin,TA,Attchd,1800,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,14331,Inside,85.0,Reg,20,RL,630.0,BrkFace,None,5,Timber,78,5,8,Y,Hip,Normal,WD,0,7,1800.0,270,2002,2006,1,0.0,0,0,312500
701,1164,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,1164.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,528.0,2.0,TA,Unf,TA,Attchd,1164,1,GasA,TA,1Story,1,TA,Lvl,Gtl,9600,Inside,80.0,Reg,20,RL,168.0,BrkFace,None,7,NWAmes,0,5,7,Y,Hip,Normal,COD,0,6,1164.0,0,1969,2006,1,0.0,0,0,140000
702,1264,1312,None,4,1Fam,Gd,No,0.0,0.0,Unf,Unf,0.0,0.0,Ex,1234.0,Y,Norm,SBrkr,0,TA,Ex,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,666.0,3.0,TA,Fin,TA,BuiltIn,2576,1,GasA,Ex,2Story,1,Ex,Lvl,Gtl,12438,Inside,82.0,IR1,60,RL,466.0,BrkFace,None,7,StoneBr,100,5,8,Y,Hip,Partial,New,0,10,1234.0,324,2006,2006,1,0.0,0,0,361919
703,1032,780,None,4,2fmCon,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,360.0,Y,Feedr,SBrkr,40,Gd,TA,Wd Sdng,Wd Sdng,MnPrv,Po,1,BrkTil,2,Typ,672.0,2.0,TA,Unf,TA,Detchd,1812,0,GasA,Gd,2Story,2,Gd,Lvl,Gtl,7630,Inside,76.0,Reg,190,RM,0.0,None,None,5,OldTown,0,9,5,N,Gable,Normal,WD,0,8,360.0,344,1900,2010,1,99.0,1,96,140000
704,1484,0,None,3,1Fam,TA,Av,712.0,0.0,GLQ,Unf,1.0,0.0,Gd,761.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,606.0,2.0,TA,RFn,TA,Attchd,1484,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,8400,Inside,70.0,Reg,20,RL,109.0,BrkFace,None,5,CollgCr,35,5,7,Y,Gable,Normal,WD,0,7,1473.0,0,2004,2010,1,0.0,1,1,213000
705,372,720,None,3,2fmCon,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,0.0,N,Norm,SBrkr,0,Fa,Fa,VinylSd,Wd Shng,None,None,0,Slab,2,Mod,0.0,0.0,None,None,None,None,1092,0,GasA,Fa,2Story,2,Fa,Lvl,Gtl,5600,Inside,70.0,Reg,190,RM,0.0,None,Othr,7,IDOTRR,0,5,4,N,Hip,Normal,WD,0,7,0.0,0,1930,2010,0,0.0,1,20,55000
706,1824,0,None,2,1Fam,TA,Gd,1219.0,0.0,GLQ,Unf,1.0,0.0,Gd,424.0,Y,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,TA,2,CBlock,2,Typ,739.0,2.0,TA,Unf,TA,Attchd,1824,0,GasA,TA,1Story,1,Gd,Low,Sev,115149,CulDSac,68.0,IR2,20,RL,351.0,Stone,None,6,ClearCr,48,5,7,Y,Gable,Normal,WD,0,5,1643.0,380,1971,2007,1,0.0,1,31,302000
707,1324,0,None,2,TwnhsE,TA,No,863.0,0.0,GLQ,Unf,1.0,0.0,Gd,461.0,Y,Norm,SBrkr,0,TA,Gd,MetalSd,MetalSd,None,Gd,1,PConc,2,Typ,550.0,2.0,TA,Fin,TA,Attchd,1324,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,6240,Inside,48.0,Reg,120,RL,176.0,BrkFace,None,12,NridgHt,38,5,8,Y,Hip,Normal,WD,0,6,1324.0,192,2006,2009,1,0.0,0,0,254000
708,728,728,None,3,1Fam,TA,Av,0.0,0.0,Unf,Unf,0.0,0.0,Gd,728.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,400.0,2.0,TA,Fin,TA,Attchd,1456,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9018,Inside,65.0,IR1,60,RL,0.0,None,None,7,Gilbert,24,5,7,Y,Hip,Partial,New,0,8,728.0,100,2007,2007,1,0.0,0,0,179540
709,904,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,876.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,None,0,PConc,1,Typ,408.0,1.0,TA,Unf,TA,Attchd,904,0,GasA,TA,1Story,1,TA,Lvl,Gtl,7162,Inside,68.0,IR1,20,RL,41.0,BrkCmn,None,12,Sawyer,0,7,5,Y,Gable,Abnorml,WD,0,6,876.0,0,1966,2008,1,0.0,0,0,109900
710,729,0,None,2,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,270.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,CBlock,1,Maj2,0.0,0.0,None,None,None,None,729,0,GasA,Gd,1Story,1,TA,Lvl,Gtl,4130,Inside,56.0,IR1,30,RL,0.0,None,None,7,BrkSide,0,6,3,N,Gable,Normal,WD,0,5,270.0,0,1935,2008,0,0.0,1,68,52000
711,859,319,Pave,2,1Fam,TA,Mn,0.0,0.0,Unf,Unf,0.0,0.0,TA,859.0,Y,Norm,SBrkr,98,TA,TA,MetalSd,MetalSd,None,None,0,Stone,1,Typ,384.0,1.0,TA,RFn,TA,Detchd,1178,0,GasA,Gd,1.5Fin,1,TA,HLS,Mod,8712,Inside,66.0,Reg,50,C (all),0.0,None,None,1,IDOTRR,0,7,4,N,Gable,Abnorml,WD,0,7,859.0,68,1900,2010,1,64.0,1,50,102776
712,1228,0,None,2,TwnhsE,TA,Mn,767.0,0.0,GLQ,Unf,1.0,0.0,Gd,461.0,Y,Norm,SBrkr,0,TA,Gd,HdBoard,HdBoard,None,Gd,1,PConc,2,Typ,472.0,2.0,TA,Fin,TA,Attchd,1228,0,GasA,Gd,1Story,1,Gd,HLS,Gtl,4671,Inside,40.0,IR1,120,RL,0.0,None,None,10,StoneBr,120,5,8,Y,Gable,Normal,WD,0,5,1228.0,168,1988,2008,1,0.0,1,1,189000
713,960,0,None,3,2fmCon,TA,Av,789.0,0.0,ALQ,Unf,1.0,0.0,TA,171.0,N,RRAn,SBrkr,0,TA,TA,HdBoard,HdBoard,None,None,0,CBlock,1,Typ,576.0,2.0,TA,Unf,TA,Detchd,960,0,GasW,TA,1Story,1,TA,Lvl,Gtl,9873,Inside,60.0,Reg,190,RL,160.0,BrkFace,None,5,BrkSide,288,5,4,Y,Gable,Normal,WD,0,6,960.0,0,1970,2006,1,0.0,0,0,129000
714,725,754,None,3,1Fam,TA,No,533.0,0.0,GLQ,Unf,0.0,0.0,TA,192.0,Y,RRAe,SBrkr,0,TA,Gd,HdBoard,Plywood,None,None,0,CBlock,2,Typ,475.0,2.0,TA,RFn,TA,Attchd,1479,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,13517,CulDSac,68.0,IR1,60,RL,289.0,BrkFace,None,3,Sawyer,44,8,6,Y,Gable,Normal,WD,0,6,725.0,0,1976,2010,1,0.0,1,29,130500
715,1350,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1064.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,TA,1,CBlock,2,Typ,478.0,2.0,TA,RFn,TA,Attchd,1350,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10140,Inside,78.0,Reg,20,RL,174.0,BrkFace,None,8,NWAmes,0,5,6,Y,Hip,Normal,WD,0,7,1064.0,0,1974,2009,1,0.0,0,0,165000
716,1576,978,Grvl,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,718.0,Y,Norm,SBrkr,143,Gd,TA,Wd Sdng,VinylSd,None,None,0,BrkTil,1,Typ,704.0,2.0,TA,Unf,TA,Detchd,2554,1,GasA,Ex,2Story,1,TA,Bnk,Gtl,10800,Inside,60.0,Reg,70,RM,0.0,None,None,7,OldTown,48,8,7,P,Gable,Normal,WD,0,8,718.0,0,1890,2007,1,106.0,1,108,159500
717,1178,0,None,3,1Fam,TA,No,1084.0,0.0,BLQ,Unf,0.0,1.0,Gd,92.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,MnPrv,Fa,1,CBlock,1,Typ,439.0,2.0,TA,Unf,TA,Attchd,1178,1,GasA,Gd,1Story,1,Gd,Lvl,Gtl,10000,Inside,80.0,Reg,20,RL,0.0,None,None,11,NWAmes,0,6,5,Y,Gable,Normal,WD,0,5,1176.0,224,1973,2008,1,0.0,1,27,157000
718,1325,1093,None,3,1Fam,TA,Gd,1173.0,0.0,GLQ,Unf,1.0,0.0,Gd,138.0,Y,Norm,SBrkr,216,TA,Gd,Wd Sdng,ImStucc,None,TA,1,PConc,2,Typ,983.0,3.0,TA,RFn,TA,Attchd,2418,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,10542,Inside,96.0,Reg,60,RL,651.0,BrkFace,None,8,NoRidge,154,5,7,Y,Hip,Normal,WD,0,9,1311.0,250,1993,2008,1,0.0,1,1,341000
719,971,0,None,3,1Fam,TA,Gd,523.0,0.0,ALQ,Unf,0.0,0.0,Gd,448.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,None,Po,1,CBlock,1,Typ,300.0,1.0,TA,Unf,TA,Attchd,971,1,GasA,TA,1Story,1,TA,Lvl,Gtl,9920,Inside,69.0,IR1,20,RL,0.0,None,None,5,CollgCr,0,6,5,Y,Gable,Normal,WD,0,5,971.0,0,1969,2006,1,0.0,0,0,128500
720,1742,0,None,2,1Fam,TA,Gd,1148.0,0.0,GLQ,Unf,1.0,0.0,Gd,594.0,Y,Norm,SBrkr,234,TA,Gd,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,564.0,2.0,TA,RFn,TA,Attchd,1742,0,GasA,TA,1Story,1,Gd,Low,Mod,6563,CulDSac,68.0,IR1,120,RL,0.0,None,None,12,StoneBr,28,5,8,Y,Gable,Normal,WD,0,5,1742.0,114,1985,2006,1,0.0,0,0,275000
721,848,0,None,1,TwnhsE,TA,Av,662.0,0.0,GLQ,Unf,1.0,0.0,Gd,186.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,1,Typ,420.0,2.0,TA,RFn,TA,Attchd,848,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,4426,Inside,68.0,Reg,120,RM,169.0,BrkFace,None,5,CollgCr,0,5,6,Y,Gable,Normal,WD,0,3,848.0,160,2004,2010,1,0.0,0,0,143000
722,864,0,None,3,1Fam,TA,No,191.0,0.0,ALQ,Unf,0.0,0.0,TA,673.0,Y,Norm,SBrkr,0,Gd,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,463.0,2.0,TA,Unf,TA,Detchd,864,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8120,Inside,70.0,Reg,20,RL,0.0,None,None,7,NAmes,0,7,4,Y,Gable,Normal,WD,0,5,864.0,0,1970,2009,1,24.0,0,0,124500
723,997,473,None,4,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,941.0,Y,Norm,SBrkr,0,TA,TA,MetalSd,MetalSd,None,None,0,PConc,2,Typ,548.0,1.0,TA,Unf,TA,Detchd,1470,0,GasA,Ex,1.5Fin,1,TA,Lvl,Gtl,8172,Inside,60.0,Reg,50,RL,0.0,None,None,5,Edwards,0,6,4,Y,Gable,Normal,WD,156,7,941.0,0,1954,2008,1,4.0,1,18,135000
724,1698,0,None,3,1Fam,TA,No,1234.0,0.0,GLQ,Unf,1.0,0.0,Ex,464.0,Y,Norm,SBrkr,0,TA,Ex,CemntBd,CmentBd,None,Gd,1,PConc,2,Typ,768.0,3.0,TA,Fin,TA,Attchd,1698,0,GasA,Ex,1Story,1,Ex,Lvl,Gtl,13286,Inside,86.0,IR1,20,RL,340.0,Stone,None,2,Edwards,64,5,9,Y,Hip,Normal,WD,0,8,1698.0,327,2007,2009,1,0.0,1,1,320000
725,864,0,None,3,1Fam,TA,No,375.0,239.0,ALQ,BLQ,0.0,0.0,TA,250.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,Plywood,None,None,0,CBlock,1,Typ,660.0,2.0,TA,Unf,TA,Detchd,864,0,GasA,TA,1Story,1,Gd,Lvl,Gtl,6960,Inside,60.0,Reg,20,RL,0.0,None,Shed,11,NAmes,0,6,4,Y,Gable,Normal,WD,0,5,864.0,96,1970,2009,1,19.0,0,0,120500
726,1680,0,None,3,1Fam,TA,No,808.0,0.0,GLQ,Unf,1.0,0.0,Gd,72.0,Y,Norm,SBrkr,0,Gd,Gd,Wd Sdng,Plywood,None,Gd,1,CBlock,2,Typ,540.0,2.0,TA,Fin,TA,Attchd,1680,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,21695,Corner,68.0,IR1,20,RL,260.0,BrkFace,None,12,Crawfor,44,9,6,Y,Hip,Normal,WD,0,5,880.0,292,1988,2009,1,0.0,1,19,222000
727,1232,0,None,2,1Fam,TA,Av,724.0,0.0,GLQ,Unf,1.0,0.0,Gd,508.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,632.0,2.0,TA,RFn,TA,Attchd,1232,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,7314,Inside,64.0,Reg,20,RL,82.0,Stone,None,2,CollgCr,0,5,7,Y,Gable,Normal,WD,0,6,1232.0,132,2007,2009,1,0.0,0,0,194500
728,1776,0,None,4,Duplex,TA,No,0.0,0.0,Unf,Unf,1.0,0.0,TA,1584.0,Y,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,None,None,0,CBlock,2,Typ,888.0,3.0,TA,Unf,TA,Detchd,1776,0,GasA,TA,1Story,2,TA,Lvl,Gtl,11475,Corner,85.0,Reg,90,RL,95.0,BrkFace,None,7,NAmes,25,5,5,Y,Gable,Abnorml,COD,0,9,1584.0,0,1958,2009,1,10.0,0,0,110000
729,848,0,Grvl,2,1Fam,TA,No,152.0,0.0,BLQ,Unf,0.0,0.0,TA,628.0,Y,Norm,FuseA,112,TA,TA,MetalSd,MetalSd,None,None,0,CBlock,1,Typ,539.0,2.0,TA,Unf,TA,Detchd,1208,0,GasA,TA,1.5Fin,1,TA,Lvl,Gtl,6240,Inside,52.0,Reg,30,RM,0.0,None,None,1,IDOTRR,23,5,4,Y,Gable,Normal,WD,0,5,780.0,0,1925,2009,1,37.0,1,25,103000
730,1616,0,None,2,TwnhsE,TA,No,1180.0,0.0,GLQ,Unf,1.0,0.0,Gd,415.0,Y,Norm,SBrkr,0,TA,Gd,CemntBd,CmentBd,None,TA,1,PConc,2,Typ,608.0,2.0,TA,RFn,TA,Attchd,1616,0,GasA,Ex,1Story,1,Gd,Lvl,Gtl,5389,Inside,39.0,IR1,120,RL,0.0,None,None,3,StoneBr,152,5,8,Y,Gable,Normal,WD,0,5,1595.0,237,1995,2010,1,0.0,1,1,236500
731,1146,0,None,3,1Fam,TA,Av,786.0,0.0,GLQ,Unf,1.0,0.0,Ex,82.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,438.0,2.0,TA,Fin,TA,Attchd,1146,0,GasA,Ex,SLvl,1,Gd,Lvl,Gtl,9590,Corner,73.0,IR1,80,RL,442.0,BrkFace,None,5,Timber,22,5,7,Y,Gable,Normal,WD,0,6,868.0,160,2003,2007,1,0.0,0,0,187500
732,1153,878,None,3,1Fam,TA,Av,252.0,0.0,ALQ,Unf,0.0,0.0,Gd,901.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,541.0,2.0,TA,Fin,TA,Attchd,2031,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,11404,Inside,75.0,IR1,60,RL,202.0,BrkFace,None,7,CollgCr,84,5,7,Y,Gable,Normal,WD,0,8,1153.0,192,1998,2008,1,0.0,1,1,222500
733,1144,0,None,3,1Fam,TA,No,594.0,0.0,BLQ,Unf,1.0,0.0,TA,270.0,Y,Feedr,SBrkr,0,TA,TA,HdBoard,HdBoard,GdWo,TA,1,CBlock,1,Typ,264.0,1.0,TA,RFn,TA,Attchd,1144,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,10000,Corner,80.0,Reg,20,RL,0.0,None,Shed,3,Sawyer,0,6,5,Y,Hip,Normal,WD,0,6,864.0,165,1961,2009,1,0.0,1,22,131400
734,948,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,948.0,Y,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,None,0,PConc,1,Typ,300.0,1.0,TA,Unf,TA,Attchd,948,0,GasA,TA,1Story,1,TA,Lvl,Gtl,8978,Corner,68.0,IR1,20,RL,0.0,None,None,5,Sawyer,0,5,5,Y,Gable,Family,WD,0,6,948.0,147,1968,2007,1,0.0,0,0,108000
735,880,888,None,2,1Fam,TA,Mn,390.0,0.0,Rec,Unf,0.0,0.0,Gd,490.0,N,Norm,SBrkr,0,TA,TA,Wd Sdng,Wd Sdng,None,TA,2,BrkTil,1,Typ,320.0,2.0,TA,Unf,TA,Detchd,1768,1,GasW,Fa,2.5Unf,1,TA,Lvl,Gtl,10800,Inside,60.0,Reg,75,RM,0.0,None,None,10,OldTown,341,7,7,N,Gable,Normal,WD,0,6,880.0,0,1914,2006,1,0.0,1,56,163000
736,1040,0,None,2,Duplex,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,TA,0.0,N,Norm,FuseF,0,TA,TA,Stucco,Stone,None,None,0,CBlock,2,Typ,400.0,2.0,TA,Unf,TA,Detchd,1040,0,GasA,Gd,1Story,2,TA,Lvl,Gtl,8544,Inside,60.0,Reg,90,RL,0.0,None,None,7,NAmes,0,4,3,Y,Gable,Normal,WD,0,6,0.0,0,1950,2006,1,0.0,0,0,93500
737,901,900,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,893.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,Gd,1,PConc,2,Typ,800.0,3.0,TA,Fin,TA,Attchd,1801,1,GasA,Ex,2Story,1,Gd,HLS,Gtl,10463,CulDSac,72.0,IR1,60,RL,0.0,None,None,6,Gilbert,116,5,8,Y,Gable,Normal,WD,0,8,893.0,0,2005,2006,1,0.0,0,0,239900
738,1200,0,None,3,Duplex,Gd,Gd,1200.0,0.0,GLQ,Unf,3.0,0.0,Gd,0.0,Y,Norm,SBrkr,0,TA,TA,Plywood,Plywood,None,None,0,CBlock,3,Typ,0.0,0.0,None,None,None,None,1200,0,GasA,TA,1Story,1,TA,Lvl,Gtl,10800,Inside,60.0,Reg,90,RL,0.0,None,None,3,Edwards,0,5,5,Y,Gable,Alloca,WD,0,5,1200.0,120,1987,2009,0,0.0,1,1,179000
739,864,864,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,864.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,None,0,PConc,2,Typ,572.0,2.0,TA,RFn,TA,Attchd,1728,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,9313,Inside,65.0,IR1,60,RL,0.0,None,None,4,CollgCr,56,5,7,Y,Gable,Normal,WD,0,7,864.0,187,2004,2009,1,0.0,0,0,190000
740,768,664,Grvl,2,1Fam,Fa,No,0.0,0.0,Unf,Unf,0.0,0.0,Fa,264.0,Y,Norm,SBrkr,112,Gd,TA,Wd Sdng,Wd Shng,GdPrv,None,0,BrkTil,2,Typ,360.0,2.0,Gd,Unf,TA,Detchd,1432,0,GasA,Ex,2Story,1,TA,Lvl,Gtl,9600,Inside,60.0,Reg,70,RM,0.0,None,None,5,OldTown,0,7,5,Y,Gable,Abnorml,WD,0,7,264.0,270,1910,2007,1,0.0,1,92,132000
741,912,0,None,3,1Fam,TA,Mn,832.0,0.0,GLQ,Unf,1.0,1.0,TA,80.0,Y,Feedr,SBrkr,0,Gd,TA,HdBoard,HdBoard,GdPrv,None,0,CBlock,1,Typ,288.0,1.0,TA,Unf,TA,Detchd,912,0,GasA,Gd,1Story,1,Gd,Lvl,Gtl,6768,Inside,65.0,IR1,20,RL,0.0,None,None,5,Sawyer,0,8,6,Y,Hip,Normal,WD,0,5,912.0,168,1961,2008,1,1.0,1,35,142000
742,1349,0,None,3,1Fam,TA,No,0.0,0.0,Unf,Unf,0.0,0.0,Gd,1349.0,Y,Norm,SBrkr,0,TA,TA,VinylSd,VinylSd,GdPrv,None,0,PConc,2,Typ,539.0,2.0,TA,Unf,TA,Attchd,1349,0,GasA,Ex,1Story,1,TA,Lvl,Gtl,8450,Inside,65.0,Reg,20,RL,108.0,BrkFace,None,12,SawyerW,55,5,7,Y,Gable,Normal,WD,0,6,1349.0,120,2000,2007,1,0.0,1,1,179000
743,1464,0,None,3,1Fam,TA,Av,444.0,0.0,ALQ,Unf,0.0,1.0,Gd,76.0,Y,Norm,SBrkr,0,TA,TA,HdBoard,HdBoard,None,TA,1,CBlock,2,Min2,480.0,2.0,TA,RFn,TA,Attchd,1464,0,GasA,Ex,SLvl,1,TA,Lvl,Gtl,12886,Inside,70.0,IR1,80,RL,0.0,None,None,10,Sawyer,0,6,5,Y,Gable,Normal,WD,100,6,520.0,302,1963,2009,1,34.0,1,36,175000
744,1337,0,None,2,TwnhsE,TA,No,733.0,0.0,GLQ,Unf,1.0,0.0,Gd,604.0,Y,Norm,SBrkr,70,TA,Gd,HdBoard,HdBoard,None,TA,1,PConc,2,Typ,462.0,2.0,TA,RFn,TA,Attchd,1337,0,GasA,Gd,1Story,1,Gd,HLS,Gtl,5395,Inside,41.0,IR1,120,RL,0.0,None,None,10,StoneBr,0,5,8,Y,Gable,Normal,WD,0,5,1337.0,96,1993,2008,1,0.0,0,0,180000
745,1175,1540,None,4,1Fam,Gd,No,575.0,80.0,GLQ,ALQ,0.0,1.0,TA,487.0,Y,Norm,SBrkr,0,Gd,Ex,VinylSd,VinylSd,None,TA,2,CBlock,3,Typ,831.0,2.0,TA,Fin,TA,BuiltIn,2715,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8963,Inside,68.0,IR1,60,RL,289.0,BrkFace,None,7,NWAmes,204,9,8,Y,Hip,Normal,WD,0,11,1142.0,0,1976,2008,1,18.0,1,20,299800
746,980,1276,None,4,1Fam,TA,No,300.0,0.0,GLQ,Unf,0.0,0.0,Gd,652.0,Y,Norm,SBrkr,0,TA,Gd,VinylSd,VinylSd,None,TA,1,PConc,2,Typ,554.0,2.0,TA,Fin,TA,BuiltIn,2256,1,GasA,Ex,2Story,1,Gd,Lvl,Gtl,8795,Inside,68.0,IR1,60,RL,0.0,None,None,4,Gilbert,54,5,7,Y,Gable,Normal,WD,0,8,952.0,224,2000,2009,1,0.0,0,0,236000
